1.49721	-8.38262
1.49723	-18.93558
1.49726	-14.25763
1.49728	-8.83536
1.49730	-9.15796
1.49732	-11.78524
1.49735	-16.18660
1.49737	-24.42408
1.49739	-24.39326
1.49741	-14.99563
1.49744	-9.68325
1.49746	-9.25435
1.49748	-13.28750
1.49751	-29.52865
1.49753	-14.99265
1.49755	-8.99367
1.49757	-7.49758
1.49760	-9.24666
1.49762	-16.06106
1.49764	-41.15136
1.49766	-25.24224
1.49769	-42.00953
1.49771	-18.69962
1.49773	-13.48306
1.49776	-11.94839
1.49778	-15.52072
1.49780	-21.24569
1.49782	-6.06898
1.49785	-1.12899
1.49787	-0.92375
1.49789	-5.33678
1.49791	-15.61940
1.49794	-29.92667
1.49796	-38.82837
1.49798	-13.53957
1.49800	-6.77329
1.49803	-4.52837
1.49805	-4.35160
1.49807	-5.80126
1.49810	-9.64696
1.49812	-28.53211
1.49814	-9.20908
1.49816	-3.69748
1.49819	-3.19575
1.49821	-6.13587
1.49823	-12.03272
1.49825	-21.23346
1.49828	-37.47952
1.49830	-17.39270
1.49832	-13.06279
1.49834	-16.49799
1.49837	-53.78750
1.49839	-26.29199
1.49841	-34.68826
1.49844	-21.67529
1.49846	-12.65737
1.49848	-10.00684
1.49850	-11.26769
1.49853	-17.28344
1.49855	-24.88146
1.49857	-13.28383
1.49859	-11.37602
1.49862	-14.06678
1.49864	-21.36894
1.49866	-33.33290
1.49868	-22.27065
1.49871	-11.92325
1.49873	-9.21214
1.49875	-12.04438
1.49878	-20.66582
1.49880	-30.86494
1.49882	-16.58521
1.49884	-10.91043
1.49887	-8.78858
1.49889	-11.90340
1.49891	-31.23380
1.49893	-12.56904
1.49896	-12.22010
1.49898	-17.10497
1.49900	-34.92145
1.49902	-26.89790
1.49905	-29.66468
1.49907	-50.48448
1.49909	-42.28099
1.49912	-36.31224
1.49914	-32.18230
1.49916	-19.82108
1.49918	-16.95247
1.49921	-18.63369
1.49923	-24.24508
1.49925	-42.81403
1.49927	-19.86011
1.49930	-11.57470
1.49932	-9.54375
1.49934	-12.37627
1.49937	-21.10608
1.49939	-71.22415
1.49941	-43.57980
1.49943	-54.05073
1.49946	-27.17802
1.49948	-28.55337
1.49950	-20.39534
1.49952	-14.79679
1.49955	-22.43048
1.49957	-15.91243
1.49959	-9.08447
1.49961	-7.94370
1.49964	-8.67629
1.49966	-9.93749
1.49968	-12.18984
1.49971	-18.33757
1.49973	-25.51300
1.49975	-13.26184
1.49977	-12.20388
1.49980	-17.76988
1.49982	-29.18615
1.49984	-22.07660
1.49986	-13.48431
1.49989	-11.65141
1.49991	-17.80687
1.49993	-29.86868
1.49995	-30.32639
1.49998	-23.57580
1.50000	-17.48944
1.50002	-17.38485
1.50005	-21.95624
1.50007	-34.86256
1.50009	-29.56844
1.50011	-21.62401
1.50014	-16.84305
1.50016	-12.24069
1.50018	-9.56685
1.50020	-10.17968
1.50023	-15.10658
1.50025	-32.02214
1.50027	-23.44871
1.50029	-22.51859
1.50032	-24.52168
1.50034	-22.87656
1.50036	-19.73323
1.50039	-20.45938
1.50041	-31.29197
1.50043	-31.92744
1.50045	-18.24178
1.50048	-14.11242
1.50050	-16.63725
1.50052	-33.94448
1.50054	-13.49308
1.50057	-10.72714
1.50059	-14.58249
1.50061	-68.03013
1.50063	-16.86519
1.50066	-14.49907
1.50068	-15.70790
1.50070	-17.54121
1.50073	-26.49676
1.50075	-16.93755
1.50077	-10.10130
1.50079	-10.23290
1.50082	-14.69833
1.50084	-20.78106
1.50086	-23.53589
1.50088	-25.88593
1.50091	-33.85257
1.50093	-24.90474
1.50095	-14.61808
1.50098	-10.82153
1.50100	-11.42922
1.50102	-17.49738
1.50104	-35.61300
1.50107	-41.74630
1.50109	-35.85632
1.50111	-32.38950
1.50113	-43.34290
1.50116	-33.16235
1.50118	-23.38194
1.50120	-23.49615
1.50122	-32.88922
1.50125	-19.08697
1.50127	-22.11372
1.50129	-20.37317
1.50132	-11.77803
1.50134	-12.18014
1.50136	-16.19514
1.50138	-19.74610
1.50141	-26.72371
1.50143	-26.95084
1.50145	-17.69841
1.50147	-14.51738
1.50150	-13.00929
1.50152	-12.55215
1.50154	-14.19355
1.50156	-20.87143
1.50159	-31.37995
1.50161	-15.92072
1.50163	-10.36652
1.50166	-9.68164
1.50168	-16.07117
1.50170	-23.35850
1.50172	-14.76917
1.50175	-17.15641
1.50177	-30.00180
1.50179	-15.52705
1.50181	-16.21227
1.50184	-27.24490
1.50186	-20.02336
1.50188	-12.25698
1.50190	-10.16002
1.50193	-13.58758
1.50195	-22.82136
1.50197	-9.56525
1.50200	-8.96237
1.50202	-13.60407
1.50204	-28.90824
1.50206	-19.67176
1.50209	-12.77656
1.50211	-9.92750
1.50213	-9.60361
1.50215	-10.87977
1.50218	-16.87259
1.50220	-18.51894
1.50222	-9.34560
1.50224	-8.32298
1.50227	-10.21140
1.50229	-14.17726
1.50231	-22.31552
1.50234	-49.48114
1.50236	-30.93934
1.50238	-45.20355
1.50240	-27.17196
1.50243	-37.11067
1.50245	-42.77746
1.50247	-21.88680
1.50249	-14.31805
1.50252	-16.43270
1.50254	-30.81876
1.50256	-14.05875
1.50259	-11.25896
1.50261	-10.32987
1.50263	-8.72320
1.50265	-7.70554
1.50268	-8.84490
1.50270	-15.12320
1.50272	-25.38395
1.50274	-13.66649
1.50277	-10.21226
1.50279	-7.17559
1.50281	-5.08850
1.50283	-5.47110
1.50286	-9.52786
1.50288	-21.20905
1.50290	-27.07565
1.50293	-33.33290
1.50295	-24.25805
1.50297	-26.70648
1.50299	-19.65391
1.50302	-13.02115
1.50304	-13.87218
1.50306	-18.66546
1.50308	-20.06866
1.50311	-16.06611
1.50313	-15.54766
1.50315	-21.14531
1.50317	-29.47325
1.50320	-24.66109
1.50322	-22.33978
1.50324	-22.17820
1.50327	-19.63102
1.50329	-21.09104
1.50331	-25.32993
1.50333	-11.46090
1.50336	-9.02209
1.50338	-11.09198
1.50340	-14.42203
1.50342	-16.78977
1.50345	-24.30579
1.50347	-19.35843
1.50349	-11.56968
1.50351	-10.53604
1.50354	-14.07750
1.50356	-30.69076
1.50358	-16.66429
1.50361	-11.63520
1.50363	-11.74416
1.50365	-15.79730
1.50367	-26.09728
1.50370	-24.54401
1.50372	-14.80407
1.50374	-10.32030
1.50376	-8.46863
1.50379	-8.95197
1.50381	-11.65547
1.50383	-18.87715
1.50385	-23.05181
1.50388	-12.31368
1.50390	-8.49467
1.50392	-6.85694
1.50395	-8.09317
1.50397	-12.69501
1.50399	-17.51927
1.50401	-18.10858
1.50404	-20.76078
1.50406	-25.53303
1.50408	-11.78215
1.50410	-7.87321
1.50413	-7.64972
1.50415	-11.99045
1.50417	-23.64408
1.50420	-10.39103
1.50422	-11.66358
1.50424	-22.26377
1.50426	-20.04198
1.50429	-12.78811
1.50431	-11.16548
1.50433	-14.10166
1.50435	-35.47022
1.50438	-17.32035
1.50440	-12.68701
1.50442	-10.15916
1.50444	-10.11488
1.50447	-13.37113
1.50449	-18.26129
1.50451	-20.32351
1.50454	-21.19383
1.50456	-44.37569
1.50458	-17.62147
1.50460	-13.08190
1.50463	-12.06987
1.50465	-12.01579
1.50467	-13.62313
1.50469	-18.95906
1.50472	-28.83463
1.50474	-40.23319
1.50476	-23.67236
1.50478	-17.41629
1.50481	-16.98988
1.50483	-25.30548
1.50485	-35.70951
1.50488	-20.32901
1.50490	-16.33134
1.50492	-24.32757
1.50494	-21.30710
1.50497	-17.96270
1.50499	-30.71803
1.50501	-18.88414
1.50503	-14.55554
1.50506	-14.92441
1.50508	-16.37838
1.50510	-19.36089
1.50512	-27.39886
1.50515	-27.19014
1.50517	-16.74045
1.50519	-13.06399
1.50522	-11.75031
1.50524	-11.90966
1.50526	-14.00276
1.50528	-18.16204
1.50531	-22.81037
1.50533	-23.92271
1.50535	-22.31899
1.50537	-22.26721
1.50540	-27.38024
1.50542	-30.55567
1.50544	-17.18895
1.50546	-13.33290
1.50549	-13.91680
1.50551	-15.79077
1.50553	-19.88624
1.50556	-73.40704
1.50558	-25.85467
1.50560	-27.23270
1.50562	-12.93024
1.50565	-12.49834
1.50567	-25.65416
1.50569	-20.27686
1.50571	-16.58164
1.50574	-15.57470
1.50576	-14.43738
1.50578	-12.85539
1.50580	-12.17260
1.50583	-14.61238
1.50585	-20.51827
1.50587	-24.27972
1.50590	-23.57180
1.50592	-27.63184
1.50594	-28.05020
1.50596	-14.94068
1.50599	-10.87143
1.50601	-11.64027
1.50603	-16.96741
1.50605	-26.21033
1.50608	-28.35691
1.50610	-28.38471
1.50612	-41.52234
1.50615	-29.24743
1.50617	-28.38471
1.50619	-48.79806
1.50621	-40.39811
1.50624	-44.82584
1.50626	-46.84527
1.50628	-29.72944
1.50630	-21.88021
1.50633	-17.62348
1.50635	-14.91112
1.50637	-13.60026
1.50639	-14.07884
1.50642	-15.50332
1.50644	-18.04274
1.50646	-38.82837
1.50649	-17.75349
1.50651	-13.33167
1.50653	-11.31339
1.50655	-9.79551
1.50658	-9.88356
1.50660	-14.86403
1.50662	-32.47825
1.50664	-14.86110
1.50667	-11.69002
1.50669	-12.65396
1.50671	-21.73659
1.50673	-19.15885
1.50676	-16.70773
1.50678	-30.39629
1.50680	-23.25377
1.50683	-20.81593
1.50685	-19.32648
1.50687	-16.41865
1.50689	-16.43622
1.50692	-20.01008
1.50694	-25.76670
1.50696	-30.56461
1.50698	-32.38950
1.50701	-41.27327
1.50703	-28.65329
1.50705	-18.45436
1.50707	-13.21802
1.50710	-12.25046
1.50712	-16.13378
1.50714	-28.44757
1.50717	-27.54926
1.50719	-20.50983
1.50721	-17.06518
1.50723	-15.93398
1.50726	-19.16126
1.50728	-50.30900
1.50730	-30.68169
1.50732	-25.31525
1.50735	-17.84608
1.50737	-16.74227
1.50739	-18.05756
1.50741	-22.21574
1.50744	-27.25712
1.50746	-28.01678
1.50748	-24.03165
1.50751	-19.41524
1.50753	-18.82374
1.50755	-33.67160
1.50757	-18.67456
1.50760	-15.25728
1.50762	-14.91407
1.50764	-12.93846
1.50766	-10.25186
1.50769	-9.26821
1.50771	-10.91043
1.50773	-16.45558
1.50776	-33.63331
1.50778	-15.69012
1.50780	-12.31149
1.50782	-12.41161
1.50785	-14.18540
1.50787	-14.49063
1.50789	-14.27955
1.50791	-17.78835
1.50794	-28.20561
1.50796	-45.44824
1.50798	-48.65329
1.50800	-28.54628
1.50803	-28.21926
1.50805	-25.36427
1.50807	-15.73543
1.50810	-14.72284
1.50812	-23.16555
1.50814	-18.17922
1.50816	-10.39893
1.50819	-7.81500
1.50821	-8.77255
1.50823	-13.22531
1.50825	-25.11234
1.50828	-20.66010
1.50830	-15.49385
1.50832	-15.94561
1.50834	-16.92452
1.50837	-16.27419
1.50839	-15.92569
1.50841	-16.80627
1.50844	-18.07241
1.50846	-21.65923
1.50848	-41.24263
1.50850	-19.32893
1.50853	-17.48944
1.50855	-22.56476
1.50857	-33.36989
1.50859	-20.49579
1.50862	-20.87143
1.50864	-25.79248
1.50866	-30.71803
1.50868	-39.93872
1.50871	-31.76159
1.50873	-24.09513
1.50875	-21.79831
1.50878	-19.77188
1.50880	-18.32007
1.50882	-18.97554
1.50884	-22.59687
1.50887	-33.95769
1.50889	-28.09720
1.50891	-19.87317
1.50893	-14.99116
1.50896	-12.26568
1.50898	-12.33011
1.50900	-16.07960
1.50902	-22.35715
1.50905	-23.75773
1.50907	-25.36918
1.50909	-35.05543
1.50912	-19.69220
1.50914	-20.99837
1.50916	-28.29470
1.50918	-16.92824
1.50921	-17.83368
1.50923	-27.63822
1.50925	-24.02744
1.50927	-15.12017
1.50930	-11.86903
1.50932	-13.26062
1.50934	-20.13033
1.50937	-26.69501
1.50939	-23.62395
1.50941	-31.55864
1.50943	-21.02815
1.50946	-14.81282
1.50948	-13.23747
1.50950	-13.14548
1.50952	-14.05875
1.50955	-15.94561
1.50957	-18.78448
1.50959	-23.41722
1.50961	-43.86461
1.50964	-17.60133
1.50966	-12.31587
1.50968	-12.52857
1.50971	-16.76782
1.50973	-24.02323
1.50975	-25.32503
1.50977	-25.44824
1.50980	-28.74712
1.50982	-18.67683
1.50984	-22.22944
1.50986	-41.52234
1.50989	-30.43146
1.50991	-21.44374
1.50993	-23.83983
1.50995	-25.34463
1.50998	-17.94804
1.51000	-29.33240
1.51002	-17.91044
1.51005	-12.38840
1.51007	-11.70021
1.51009	-12.57580
1.51011	-14.03071
1.51014	-18.18137
1.51016	-49.24743
1.51018	-19.91244
1.51020	-16.32092
1.51023	-15.54925
1.51025	-16.62466
1.51027	-17.55520
1.51029	-15.19912
1.51032	-13.80827
1.51034	-18.83764
1.51036	-50.84644
1.51039	-31.34074
1.51041	-40.12495
1.51043	-47.83197
1.51045	-23.69667
1.51048	-20.19786
1.51050	-25.66942
1.51052	-35.97224
1.51054	-32.02214
1.51057	-32.35646
1.51059	-19.21437
1.51061	-12.60630
1.51063	-9.65743
1.51066	-10.09791
1.51068	-15.31427
1.51070	-35.82348
1.51073	-17.57322
1.51075	-16.92266
1.51077	-18.82606
1.51079	-20.14649
1.51082	-20.61162
1.51084	-19.09652
1.51086	-16.41514
1.51088	-15.54925
1.51091	-18.98261
1.51093	-45.30060
1.51095	-18.20290
1.51098	-14.48923
1.51100	-14.54563
1.51102	-18.87948
1.51104	-34.17184
1.51107	-18.10432
1.51109	-19.21437
1.51111	-34.37751
1.51113	-23.77409
1.51116	-18.98968
1.51118	-18.55254
1.51120	-19.47741
1.51122	-19.16126
1.51125	-20.17619
1.51127	-27.25101
1.51129	-53.91812
1.51132	-55.34524
1.51134	-37.22547
1.51136	-23.06312
1.51138	-18.34852
1.51141	-16.22599
1.51143	-16.67513
1.51145	-21.53183
1.51147	-26.72946
1.51150	-26.47439
1.51152	-32.21469
1.51154	-29.08749
1.51156	-20.78686
1.51159	-18.99204
1.51161	-20.11151
1.51163	-24.25805
1.51166	-58.71333
1.51168	-28.78347
1.51170	-29.72132
1.51172	-16.34699
1.51175	-14.73585
1.51177	-18.52118
1.51179	-25.58329
1.51181	-29.66468
1.51184	-29.88521
1.51186	-32.10719
1.51188	-52.35646
1.51190	-23.63200
1.51193	-14.67389
1.51195	-11.47976
1.51197	-12.00522
1.51200	-15.49701
1.51202	-23.45660
1.51204	-27.12367
1.51206	-14.44437
1.51209	-10.42178
1.51211	-10.98710
1.51213	-17.45971
1.51215	-37.12970
1.51218	-31.87527
1.51220	-26.70648
1.51222	-24.09513
1.51224	-34.47519
1.51227	-23.19997
1.51229	-31.06161
1.51231	-35.25267
1.51234	-34.07750
1.51236	-39.70500
1.51238	-28.11743
1.51240	-28.13094
1.51243	-35.40750
1.51245	-52.80777
1.51247	-44.20197
1.51249	-26.19409
1.51252	-18.26997
1.51254	-16.74774
1.51256	-26.58683
1.51259	-18.98968
1.51261	-13.55723
1.51263	-13.97490
1.51265	-15.69981
1.51268	-16.54594
1.51270	-18.62464
1.51272	-22.27410
1.51274	-27.33078
1.51277	-42.17820
1.51279	-25.47309
1.51281	-26.05460
1.51283	-62.00953
1.51286	-31.74108
1.51288	-35.67722
1.51290	-28.69647
1.51293	-22.91355
1.51295	-24.81199
1.51297	-34.58817
1.51299	-20.10346
1.51302	-18.10005
1.51304	-17.67607
1.51306	-13.94580
1.51308	-10.49423
1.51311	-9.96082
1.51313	-13.89971
1.51315	-33.53202
1.51317	-13.32553
1.51320	-10.63196
1.51322	-10.77192
1.51324	-12.34218
1.51327	-15.06293
1.51329	-19.10847
1.51331	-24.24076
1.51333	-28.41259
1.51336	-29.11016
1.51338	-34.10435
1.51340	-24.87681
1.51342	-16.25350
1.51345	-15.87114
1.51347	-25.94354
1.51349	-22.60760
1.51351	-19.69988
1.51354	-27.99014
1.51356	-27.07565
1.51358	-19.51744
1.51361	-15.37320
1.51363	-13.22531
1.51365	-15.84646
1.51367	-33.55723
1.51370	-20.64011
1.51372	-16.48206
1.51374	-15.20065
1.51376	-15.16715
1.51379	-15.43724
1.51381	-15.02398
1.51383	-14.69258
1.51385	-16.88369
1.51388	-29.91007
1.51390	-18.48548
1.51392	-13.93261
1.51395	-14.46957
1.51397	-15.78261
1.51399	-19.74610
1.51401	-35.66112
1.51404	-18.55478
1.51406	-17.99420
1.51408	-22.10020
1.51410	-24.01060
1.51413	-25.62878
1.51415	-32.94787
1.51417	-19.44503
1.51420	-17.08600
1.51422	-18.72019
1.51424	-31.73084
1.51426	-23.96027
1.51429	-21.12115
1.51431	-24.27104
1.51433	-34.90669
1.51435	-47.89752
1.51438	-35.48597
1.51440	-21.51919
1.51442	-15.31273
1.51444	-12.89273
1.51447	-14.49204
1.51449	-26.88032
1.51451	-17.03875
1.51454	-11.81824
1.51456	-13.06995
1.51458	-23.07067
1.51460	-22.07997
1.51463	-18.02582
1.51465	-21.92641
1.51467	-35.75817
1.51469	-38.62237
1.51472	-53.28383
1.51474	-34.29466
1.51476	-32.34547
1.51478	-35.92237
1.51481	-36.24317
1.51483	-32.71561
1.51485	-32.24720
1.51488	-38.31134
1.51490	-46.96265
1.51492	-32.21469
1.51494	-22.50443
1.51497	-18.32226
1.51499	-18.10645
1.51501	-25.89638
1.51503	-20.12226
1.51506	-13.04730
1.51508	-12.98443
1.51510	-17.37308
1.51512	-26.27014
1.51515	-46.39101
1.51517	-58.48771
1.51519	-43.98959
1.51522	-25.01264
1.51524	-18.83069
1.51526	-17.93549
1.51528	-17.94804
1.51531	-16.62287
1.51533	-17.02933
1.51535	-24.99849
1.51537	-26.12943
1.51540	-21.00729
1.51542	-24.04009
1.51544	-53.53202
1.51546	-24.61587
1.51549	-19.77704
1.51551	-17.13161
1.51553	-15.83332
1.51556	-16.91151
1.51558	-24.76599
1.51560	-22.32245
1.51562	-14.33184
1.51565	-12.82168
1.51567	-14.13668
1.51569	-17.90211
1.51571	-28.63178
1.51574	-32.79620
1.51576	-29.63248
1.51578	-30.88348
1.51580	-30.23118
1.51583	-26.19409
1.51585	-22.45858
1.51587	-20.30152
1.51590	-19.98623
1.51592	-23.74141
1.51594	-58.48771
1.51596	-26.15631
1.51599	-24.78896
1.51601	-38.20290
1.51603	-20.48737
1.51605	-14.46677
1.51608	-14.46957
1.51610	-19.33630
1.51612	-43.34290
1.51615	-21.48453
1.51617	-16.18318
1.51619	-15.34989
1.51621	-19.89409
1.51624	-35.67722
1.51626	-40.01804
1.51628	-35.26803
1.51630	-25.59843
1.51633	-27.85158
1.51635	-40.59457
1.51637	-21.93303
1.51639	-15.73219
1.51642	-13.78621
1.51644	-16.34003
1.51646	-26.45208
1.51649	-32.90092
1.51651	-27.45495
1.51653	-26.12406
1.51655	-25.14583
1.51658	-34.60240
1.51660	-25.41851
1.51662	-21.06703
1.51664	-24.86752
1.51667	-36.27764
1.51669	-39.55262
1.51671	-30.64550
1.51673	-27.99014
1.51676	-38.09580
1.51678	-28.76164
1.51680	-23.98120
1.51683	-22.33631
1.51685	-20.38425
1.51687	-19.35104
1.51689	-21.36894
1.51692	-32.59047
1.51694	-23.02173
1.51696	-15.03595
1.51698	-12.57467
1.51701	-15.36698
1.51703	-41.71395
1.51705	-18.12138
1.51707	-16.08129
1.51710	-18.26346
1.51712	-24.65203
1.51714	-30.97678
1.51717	-19.59552
1.51719	-19.29465
1.51721	-25.21804
1.51723	-35.40750
1.51726	-32.99508
1.51728	-27.77988
1.51730	-34.74597
1.51732	-27.54294
1.51735	-23.07444
1.51737	-24.05699
1.51739	-21.76252
1.51741	-18.85621
1.51744	-23.04052
1.51746	-22.58259
1.51748	-13.24599
1.51751	-11.86072
1.51753	-15.50648
1.51755	-32.81936
1.51757	-21.82444
1.51760	-19.12284
1.51762	-19.65391
1.51764	-21.23346
1.51766	-29.60040
1.51769	-29.69700
1.51771	-25.10280
1.51773	-31.01438
1.51776	-37.28344
1.51778	-41.77877
1.51780	-30.37877
1.51782	-25.02209
1.51785	-23.57980
1.51787	-26.61517
1.51789	-31.62914
1.51791	-20.43705
1.51794	-21.34106
1.51796	-29.35571
1.51798	-35.01054
1.51800	-22.36411
1.51803	-17.93340
1.51805	-16.94501
1.51807	-17.96270
1.51810	-20.09006
1.51812	-23.44477
1.51814	-32.63577
1.51816	-34.90669
1.51819	-31.75133
1.51821	-44.68833
1.51823	-30.66357
1.51825	-25.16023
1.51828	-30.02699
1.51830	-27.54926
1.51832	-19.75898
1.51834	-20.09542
1.51837	-25.75641
1.51839	-55.66112
1.51841	-29.48904
1.51844	-26.21575
1.51846	-34.67389
1.51848	-27.58728
1.51850	-24.29274
1.51853	-33.15029
1.51855	-26.95675
1.51857	-19.77704
1.51859	-18.12138
1.51862	-18.99913
1.51864	-23.07444
1.51866	-33.56986
1.51868	-59.67942
1.51871	-33.87873
1.51873	-26.41871
1.51875	-25.70513
1.51878	-31.32120
1.51880	-37.43995
1.51882	-24.15908
1.51884	-18.94966
1.51887	-17.65176
1.51889	-21.31018
1.51891	-61.68172
1.51893	-23.15411
1.51896	-21.22430
1.51898	-25.20355
1.51900	-46.06525
1.51902	-29.17090
1.51905	-26.25923
1.51907	-27.52401
1.51909	-33.19862
1.51912	-37.61945
1.51914	-26.20491
1.51916	-24.16764
1.51918	-24.03587
1.51921	-22.92468
1.51923	-22.47266
1.51925	-22.37804
1.51927	-21.50972
1.51930	-22.51859
1.51932	-31.56868
1.51934	-27.37404
1.51937	-20.12764
1.51939	-17.37700
1.51941	-16.71136
1.51943	-19.99682
1.51946	-33.97092
1.51948	-28.97503
1.51950	-23.00673
1.51952	-19.80810
1.51955	-18.88181
1.51957	-22.81037
1.51959	-38.75916
1.51961	-25.04101
1.51964	-33.71006
1.51966	-28.02345
1.51968	-25.46811
1.51971	-30.18824
1.51973	-31.96940
1.51975	-27.12367
1.51977	-24.52614
1.51980	-24.50385
1.51982	-25.38395
1.51984	-24.44617
1.51986	-23.88947
1.51989	-30.69076
1.51991	-25.37410
1.51993	-16.58343
1.51995	-14.90669
1.51998	-17.21584
1.52000	-24.72022
1.52002	-30.42266
1.52005	-19.39296
1.52007	-15.30346
1.52009	-14.07750
1.52011	-16.53349
1.52014	-23.94773
1.52016	-28.69647
1.52018	-27.14175
1.52020	-38.69050
1.52023	-29.08749
1.52025	-23.21531
1.52027	-19.90719
1.52029	-17.93549
1.52032	-19.78997
1.52034	-46.01212
1.52036	-18.64956
1.52039	-14.83035
1.52041	-16.60671
1.52043	-35.07044
1.52045	-18.29390
1.52048	-15.95392
1.52050	-19.00385
1.52052	-24.19338
1.52054	-25.28597
1.52057	-26.02272
1.52059	-47.44870
1.52061	-21.74954
1.52063	-17.75554
1.52066	-17.01616
1.52068	-18.63822
1.52070	-21.59211
1.52073	-21.56350
1.52075	-22.39199
1.52077	-37.40055
1.52079	-25.73586
1.52082	-24.47274
1.52084	-27.99679
1.52086	-27.07565
1.52088	-27.04577
1.52091	-47.83197
1.52093	-25.83389
1.52095	-21.59848
1.52098	-21.94297
1.52100	-28.41958
1.52102	-27.15382
1.52104	-18.01527
1.52107	-15.88268
1.52109	-17.51329
1.52111	-23.97701
1.52113	-55.98893
1.52116	-28.71814
1.52118	-25.18427
1.52120	-21.66244
1.52122	-17.83161
1.52125	-15.60341
1.52127	-15.83824
1.52129	-18.99204
1.52132	-29.77833
1.52134	-26.37442
1.52136	-21.79505
1.52138	-22.37804
1.52141	-25.18908
1.52143	-33.89184
1.52145	-32.30166
1.52147	-23.89777
1.52150	-22.38152
1.52152	-29.86043
1.52154	-26.71222
1.52156	-22.73014
1.52159	-31.57872
1.52161	-30.85569
1.52163	-36.39937
1.52166	-28.33612
1.52168	-26.86278
1.52170	-52.35646
1.52172	-26.98040
1.52175	-23.13508
1.52177	-22.21917
1.52179	-21.43123
1.52181	-21.41249
1.52184	-22.96561
1.52186	-27.48000
1.52188	-65.70002
1.52190	-28.51090
1.52193	-28.14447
1.52195	-31.62914
1.52197	-27.72810
1.52200	-24.54849
1.52202	-29.02733
1.52204	-37.20623
1.52206	-25.94354
1.52209	-24.18479
1.52211	-25.45817
1.52213	-29.85219
1.52215	-44.77976
1.52218	-49.01984
1.52220	-34.83327
1.52222	-24.90474
1.52224	-22.32591
1.52227	-25.85987
1.52229	-56.15760
1.52231	-24.86288
1.52234	-19.75382
1.52236	-18.65637
1.52238	-20.57756
1.52240	-24.90008
1.52243	-29.37129
1.52245	-31.61903
1.52247	-37.70044
1.52249	-20.84218
1.52252	-16.98238
1.52254	-18.04062
1.52256	-22.77746
1.52259	-26.91551
1.52261	-29.62445
1.52263	-36.73863
1.52265	-22.32938
1.52268	-20.38148
1.52270	-22.20207
1.52272	-23.65215
1.52274	-23.78228
1.52277	-26.69501
1.52279	-54.05073
1.52281	-28.68926
1.52283	-29.25512
1.52286	-44.24508
1.52288	-24.74765
1.52290	-21.03412
1.52293	-21.06104
1.52295	-23.10850
1.52297	-34.78951
1.52299	-24.97496
1.52302	-21.46254
1.52304	-24.98436
